k;Nk;Pk;logk;logPk;empty;target_source;count
;;;;;;1300;12
;;;;;;79;6
;;;;;;91;13
;;;;;;382;6
;;;;;;675;15
;;;;;;66;12
;;;;;;856;8
;;;;;;264;11
;;;;;;737;10
;;;;;;248;10
;;;;;;478;13
;;;;;;735;11
;;;;;;493;12
;;;;;;731;4
;;;;;;746;15
;;;;;;1212;13
;;;;;;177;7
;;;;;;229;6
;;;;;;559;12
;;;;;;820;12
;;;;;;950;10
;;;;;;1274;10
;;;;;;12;12
;;;;;;377;9
;;;;;;774;9
;;;;;;926;13
;;;;;;1016;8
;;;;;;1288;12
;;;;;;656;10
;;;;;;601;8
;;;;;;716;14
;;;;;;824;9
;;;;;;957;7
;;;;;;1004;6
;;;;;;1189;12
;;;;;;191;11
;;;;;;986;14
;;;;;;1196;13
;;;;;;236;14
;;;;;;611;14
;;;;;;632;14
;;;;;;169;12
;;;;;;299;12
;;;;;;552;12
;;;;;;673;10
;;;;;;294;8
;;;;;;390;20
;;;;;;462;17
;;;;;;516;9
;;;;;;1207;7
;;;;;;1250;3
;;;;;;3;9
;;;;;;266;9
;;;;;;662;15
;;;;;;77;10
;;;;;;580;9
;;;;;;858;5
;;;;;;1087;13
;;;;;;1262;10
;;;;;;86;10
;;;;;;108;10
;;;;;;743;11
;;;;;;890;15
;;;;;;902;24
;;;;;;1036;12
;;;;;;47;8
;;;;;;72;11
;;;;;;209;10
;;;;;;235;13
;;;;;;464;14
;;;;;;758;11
;;;;;;934;8
;;;;;;1263;13
;;;;;;126;10
;;;;;;194;4
;;;;;;211;15
;;;;;;486;11
;;;;;;813;11
;;;;;;962;10
;;;;;;1163;13
;;;;;;35;10
;;;;;;428;11
;;;;;;494;7
;;;;;;595;7
;;;;;;914;9
;;;;;;235;13
;;;;;;513;9
;;;;;;531;14
;;;;;;1073;12
;;;;;;1126;12
;;;;;;197;8
;;;;;;722;5
;;;;;;9;12
;;;;;;129;11
;;;;;;918;11
;;;;;;934;8
;;;;;;71;14
;;;;;;458;7
;;;;;;905;12
;;;;;;1254;14
;;;;;;15;9
;;;;;;467;9
;;;;;;478;13
;;;;;;485;9
;;;;;;634;11
;;;;;;680;10
;;;;;;763;10
;;;;;;884;8
;;;;;;1116;11
;;;;;;318;12
;;;;;;465;11
;;;;;;680;10
;;;;;;770;3
;;;;;;1023;10
;;;;;;1064;11
;;;;;;1285;5
;;;;;;7;14
;;;;;;415;13
;;;;;;577;17
;;;;;;588;15
;;;;;;640;9
;;;;;;842;11
;;;;;;1015;10
;;;;;;1032;9
;;;;;;1104;15
;;;;;;582;12
;;;;;;675;15
;;;;;;708;8
;;;;;;1118;12
;;;;;;1119;12
;;;;;;449;10
;;;;;;554;10
;;;;;;565;16
;;;;;;662;15
;;;;;;823;10
;;;;;;970;10
;;;;;;1237;12
;;;;;;658;13
;;;;;;1103;14
;;;;;;1117;5
;;;;;;110;15
;;;;;;197;8
;;;;;;352;10
;;;;;;387;13
;;;;;;587;15
;;;;;;698;11
;;;;;;746;15
;;;;;;1064;11
;;;;;;1204;13
;;;;;;84;11
;;;;;;161;9
;;;;;;244;10
;;;;;;938;11
;;;;;;1061;13
;;;;;;1162;9
;;;;;;1246;10
;;;;;;1263;13
;;;;;;290;11
;;;;;;395;9
;;;;;;1026;17
;;;;;;1173;9
;;;;;;498;10
;;;;;;652;11
;;;;;;679;11
;;;;;;743;11
;;;;;;1170;10
;;;;;;10;7
;;;;;;249;10
;;;;;;308;7
;;;;;;386;11
;;;;;;407;6
;;;;;;633;10
;;;;;;729;10
;;;;;;1057;14
;;;;;;1173;9
;;;;;;1281;19
;;;;;;73;13
;;;;;;276;12
;;;;;;468;7
;;;;;;511;16
;;;;;;620;15
;;;;;;1168;10
;;;;;;105;10
;;;;;;273;11
;;;;;;602;13
;;;;;;781;6
;;;;;;983;11
;;;;;;1257;7
;;;;;;110;15
;;;;;;619;12
;;;;;;701;8
;;;;;;863;9
;;;;;;1257;7
;;;;;;322;11
;;;;;;1272;11
;;;;;;1280;14
;;;;;;436;7
;;;;;;528;11
;;;;;;654;9
;;;;;;690;11
;;;;;;282;11
;;;;;;885;10
;;;;;;1175;7
;;;;;;489;12
;;;;;;862;14
;;;;;;946;7
;;;;;;1171;6
;;;;;;274;7
;;;;;;478;13
;;;;;;587;15
;;;;;;964;9
;;;;;;1034;10
;;;;;;1242;10
;;;;;;670;14
;;;;;;840;8
;;;;;;1036;12
;;;;;;1039;14
;;;;;;616;10
;;;;;;681;14
;;;;;;936;16
;;;;;;1092;8
;;;;;;83;13
;;;;;;241;17
;;;;;;445;7
;;;;;;553;12
;;;;;;761;12
;;;;;;769;14
;;;;;;1049;9
;;;;;;1063;14
;;;;;;1081;20
;;;;;;359;14
;;;;;;647;10
;;;;;;686;13
;;;;;;1107;13
;;;;;;568;12
;;;;;;278;6
;;;;;;577;17
;;;;;;765;20
;;;;;;8;4
;;;;;;152;10
;;;;;;787;5
;;;;;;822;14
;;;;;;993;8
;;;;;;155;8
;;;;;;570;11
;;;;;;1086;13
;;;;;;226;14
;;;;;;831;11
;;;;;;985;13
;;;;;;1013;12
;;;;;;1055;10
;;;;;;1138;18
;;;;;;46;19
;;;;;;172;15
;;;;;;243;8
;;;;;;247;11
;;;;;;316;13
;;;;;;352;10
;;;;;;671;9
;;;;;;969;12
;;;;;;1179;7
;;;;;;166;8
;;;;;;839;4
;;;;;;904;7
;;;;;;1185;14
;;;;;;1201;11
;;;;;;56;8
;;;;;;292;13
;;;;;;324;14
;;;;;;383;17
;;;;;;429;10
;;;;;;508;11
;;;;;;657;9
;;;;;;663;7
;;;;;;679;11
;;;;;;680;10
;;;;;;692;13
;;;;;;769;14
;;;;;;796;9
;;;;;;938;11
;;;;;;1298;14
;;;;;;28;15
;;;;;;530;15
;;;;;;1122;14
;;;;;;1255;8
;;;;;;254;20
;;;;;;283;5
;;;;;;316;13
;;;;;;467;9
;;;;;;623;12
;;;;;;678;11
;;;;;;837;9
;;;;;;1049;9
;;;;;;155;8
;;;;;;182;8
;;;;;;203;14
;;;;;;383;17
;;;;;;710;13
;;;;;;1024;5
;;;;;;1268;6
;;;;;;45;12
;;;;;;85;4
;;;;;;369;8
;;;;;;798;18
;;;;;;850;9
;;;;;;54;9
;;;;;;172;15
;;;;;;249;10
;;;;;;661;12
;;;;;;685;11
;;;;;;1006;7
;;;;;;1276;17
;;;;;;292;13
;;;;;;525;9
;;;;;;533;10
;;;;;;695;15
;;;;;;1096;7
;;;;;;1105;14
;;;;;;1189;12
;;;;;;197;8
;;;;;;235;13
;;;;;;489;12
;;;;;;491;11
;;;;;;638;7
;;;;;;727;12
;;;;;;801;16
;;;;;;1160;6
;;;;;;190;11
;;;;;;286;9
;;;;;;708;8
;;;;;;739;12
;;;;;;755;9
;;;;;;976;11
;;;;;;1055;10
;;;;;;136;9
;;;;;;153;7
;;;;;;218;12
;;;;;;320;13
;;;;;;368;8
;;;;;;405;10
;;;;;;768;19
;;;;;;1256;13
;;;;;;218;12
;;;;;;477;14
;;;;;;588;15
;;;;;;643;11
;;;;;;529;8
;;;;;;675;15
;;;;;;801;16
;;;;;;915;7
;;;;;;484;10
;;;;;;887;10
;;;;;;1192;13
;;;;;;306;15
;;;;;;564;8
;;;;;;1115;11
;;;;;;150;14
;;;;;;324;14
;;;;;;328;12
;;;;;;482;15
;;;;;;630;10
;;;;;;1101;10
;;;;;;1133;13
;;;;;;290;11
;;;;;;347;5
;;;;;;348;6
;;;;;;370;10
;;;;;;572;9
;;;;;;704;11
;;;;;;1031;8
;;;;;;1130;10
;;;;;;1298;14
;;;;;;3;9
;;;;;;245;16
;;;;;;451;11
;;;;;;643;11
;;;;;;775;8
;;;;;;875;9
;;;;;;1020;10
;;;;;;1203;13
;;;;;;285;4
;;;;;;799;11
;;;;;;979;13
;;;;;;1153;6
;;;;;;711;13
;;;;;;1126;12
;;;;;;1155;13
;;;;;;430;12
;;;;;;498;10
;;;;;;1106;11
;;;;;;127;8
;;;;;;688;11
;;;;;;988;6
;;;;;;1076;21
;;;;;;90;16
;;;;;;134;11
;;;;;;626;8
;;;;;;921;8
;;;;;;1198;7
;;;;;;203;14
;;;;;;228;15
;;;;;;467;9
;;;;;;606;9
;;;;;;817;12
;;;;;;1071;9
;;;;;;1134;10
;;;;;;200;9
;;;;;;356;11
;;;;;;751;11
;;;;;;783;5
;;;;;;959;10
;;;;;;1179;7
;;;;;;9;12
;;;;;;318;12
;;;;;;464;14
;;;;;;562;13
;;;;;;743;11
;;;;;;902;24
;;;;;;118;11
;;;;;;225;11
;;;;;;336;16
;;;;;;468;7
;;;;;;531;14
;;;;;;633;10
;;;;;;859;12
;;;;;;964;9
;;;;;;968;3
;;;;;;1014;12
;;;;;;1163;13
;;;;;;72;11
;;;;;;293;15
;;;;;;417;11
;;;;;;642;13
;;;;;;803;9
;;;;;;1270;7
;;;;;;1295;7
;;;;;;48;9
;;;;;;89;9
;;;;;;417;11
;;;;;;447;14
;;;;;;926;13
;;;;;;1057;14
;;;;;;207;7
;;;;;;391;15
;;;;;;701;8
;;;;;;740;15
;;;;;;798;18
;;;;;;846;15
;;;;;;977;10
;;;;;;224;12
;;;;;;564;8
;;;;;;764;11
;;;;;;951;13
;;;;;;1231;10
;;;;;;33;10
;;;;;;66;12
;;;;;;654;9
;;;;;;751;11
;;;;;;853;14
;;;;;;1018;12
;;;;;;1073;12
;;;;;;1224;12
;;;;;;68;7
;;;;;;604;11
;;;;;;642;13
;;;;;;1287;15
;;;;;;104;13
;;;;;;351;8
;;;;;;367;13
;;;;;;383;17
;;;;;;395;9
;;;;;;793;10
;;;;;;975;15
;;;;;;1118;12
;;;;;;1260;4
;;;;;;52;16
;;;;;;276;12
;;;;;;827;7
;;;;;;1000;9
;;;;;;41;11
;;;;;;181;7
;;;;;;242;12
;;;;;;351;8
;;;;;;598;12
;;;;;;26;12
;;;;;;137;5
;;;;;;259;14
;;;;;;311;10
;;;;;;476;9
;;;;;;740;15
;;;;;;764;11
;;;;;;765;20
;;;;;;1106;11
;;;;;;1294;14
;;;;;;79;6
;;;;;;252;12
;;;;;;484;10
;;;;;;582;12
;;;;;;414;14
;;;;;;828;13
;;;;;;917;16
;;;;;;962;10
;;;;;;63;14
;;;;;;400;10
;;;;;;670;14
;;;;;;720;15
;;;;;;1150;5
;;;;;;134;11
;;;;;;527;8
;;;;;;553;12
;;;;;;591;12
;;;;;;723;17
;;;;;;1021;10
;;;;;;1068;9
;;;;;;281;11
;;;;;;420;10
;;;;;;540;14
;;;;;;742;12
;;;;;;788;17
;;;;;;988;6
;;;;;;183;9
;;;;;;569;16
;;;;;;697;14
;;;;;;1215;7
;;;;;;1259;14
;;;;;;145;7
;;;;;;501;17
;;;;;;553;12
;;;;;;1037;18
;;;;;;1100;8
;;;;;;1243;17
;;;;;;1273;20
;;;;;;363;11
;;;;;;383;17
;;;;;;577;17
;;;;;;616;10
;;;;;;677;9
;;;;;;1212;13
;;;;;;1213;15
;;;;;;35;10
;;;;;;261;10
;;;;;;380;10
;;;;;;688;11
;;;;;;929;11
;;;;;;944;9
;;;;;;1011;18
;;;;;;1196;13
;;;;;;1225;7
;;;;;;177;7
;;;;;;179;10
;;;;;;498;10
;;;;;;557;12
;;;;;;625;10
;;;;;;936;16
;;;;;;1002;12
;;;;;;1027;9
;;;;;;1049;9
;;;;;;386;11
;;;;;;435;11
;;;;;;768;19
;;;;;;799;11
;;;;;;805;11
;;;;;;968;3
;;;;;;1040;9
;;;;;;130;17
;;;;;;447;14
;;;;;;483;7
;;;;;;487;10
;;;;;;756;18
;;;;;;995;7
;;;;;;1163;13
;;;;;;1240;8
;;;;;;346;13
;;;;;;912;13
;;;;;;963;15
;;;;;;1061;13
;;;;;;310;14
;;;;;;341;7
;;;;;;1055;10
;;;;;;589;9
;;;;;;615;15
;;;;;;865;10
;;;;;;1035;9
;;;;;;1220;9
;;;;;;56;8
;;;;;;631;10
;;;;;;768;19
;;;;;;793;10
;;;;;;908;10
;;;;;;330;10
;;;;;;399;16
;;;;;;415;13
;;;;;;971;13
;;;;;;1178;9
;;;;;;1258;7
;;;;;;334;12
;;;;;;438;10
;;;;;;548;6
;;;;;;1055;10
;;;;;;450;7
;;;;;;584;10
;;;;;;628;5
;;;;;;661;12
;;;;;;96;13
;;;;;;338;11
;;;;;;963;15
;;;;;;189;12
;;;;;;395;9
;;;;;;594;13
;;;;;;777;12
;;;;;;976;11
;;;;;;1062;8
;;;;;;1146;13
;;;;;;1188;9
;;;;;;1200;7
;;;;;;1237;12
;;;;;;1241;10
;;;;;;1270;7
;;;;;;594;13
;;;;;;918;11
;;;;;;944;9
;;;;;;997;14
;;;;;;1293;12
;;;;;;598;12
;;;;;;664;13
;;;;;;680;10
;;;;;;1065;7
;;;;;;186;12
;;;;;;299;12
;;;;;;355;10
;;;;;;829;16
;;;;;;878;10
;;;;;;983;11
;;;;;;1129;10
;;;;;;1210;10
;;;;;;40;6
;;;;;;136;9
;;;;;;819;13
;;;;;;949;8
;;;;;;958;10
;;;;;;227;18
;;;;;;294;8
;;;;;;573;8
;;;;;;780;10
;;;;;;907;10
;;;;;;1195;12
;;;;;;529;8
;;;;;;532;10
;;;;;;773;9
;;;;;;161;9
;;;;;;592;11
;;;;;;936;16
;;;;;;1161;13
;;;;;;1175;7
;;;;;;248;10
;;;;;;346;13
;;;;;;391;15
;;;;;;896;9
;;;;;;1002;12
;;;;;;1112;8
;;;;;;1140;14
;;;;;;1246;10
;;;;;;611;14
;;;;;;625;10
;;;;;;660;14
;;;;;;1034;10
;;;;;;33;10
;;;;;;113;6
;;;;;;374;9
;;;;;;713;13
;;;;;;1015;10
;;;;;;345;9
;;;;;;1037;18
;;;;;;108;10
;;;;;;583;12
;;;;;;251;13
;;;;;;335;10
;;;;;;444;8
;;;;;;1273;20
;;;;;;19;10
;;;;;;88;13
;;;;;;515;16
;;;;;;640;9
;;;;;;697;14
;;;;;;699;5
;;;;;;763;10
;;;;;;1039;14
;;;;;;37;12
;;;;;;496;16
;;;;;;582;12
;;;;;;661;12
;;;;;;1005;10
;;;;;;189;12
;;;;;;251;13
;;;;;;284;8
;;;;;;292;13
;;;;;;334;12
;;;;;;383;17
;;;;;;415;13
;;;;;;487;10
;;;;;;690;11
;;;;;;699;5
;;;;;;1007;14
;;;;;;1280;14
;;;;;;266;9
;;;;;;535;12
;;;;;;588;15
;;;;;;596;9
;;;;;;683;6
;;;;;;765;20
;;;;;;943;13
;;;;;;1275;10
;;;;;;408;12
;;;;;;445;7
;;;;;;941;10
;;;;;;989;13
;;;;;;1293;12
;;;;;;63;14
;;;;;;433;16
;;;;;;645;10
;;;;;;733;13
;;;;;;1273;20
;;;;;;44;7
;;;;;;594;13
;;;;;;641;11
;;;;;;920;9
;;;;;;1026;17
;;;;;;1053;7
;;;;;;225;11
;;;;;;307;15
;;;;;;477;14
;;;;;;687;11
;;;;;;934;8
;;;;;;4;12
;;;;;;398;13
;;;;;;493;12
;;;;;;970;10
;;;;;;212;10
;;;;;;216;13
;;;;;;852;11
;;;;;;301;9
;;;;;;798;18
;;;;;;848;15
;;;;;;582;12
;;;;;;618;6
;;;;;;660;14
;;;;;;799;11
;;;;;;882;9
;;;;;;1085;10
;;;;;;1182;11
;;;;;;20;14
;;;;;;164;7
;;;;;;400;10
;;;;;;401;19
;;;;;;466;12
;;;;;;569;16
;;;;;;905;12
;;;;;;955;14
;;;;;;520;7
;;;;;;769;14
;;;;;;816;10
;;;;;;1294;14
;;;;;;149;6
;;;;;;150;14
;;;;;;334;12
;;;;;;838;11
;;;;;;1206;8
;;;;;;1289;9
;;;;;;190;11
;;;;;;213;11
;;;;;;314;13
;;;;;;864;9
;;;;;;1002;12
;;;;;;71;14
;;;;;;115;10
;;;;;;191;11
;;;;;;328;12
;;;;;;564;8
;;;;;;711;13
;;;;;;776;12
;;;;;;1213;15
;;;;;;1287;15
;;;;;;330;10
;;;;;;1212;13
;;;;;;1240;8
;;;;;;261;10
;;;;;;598;12
;;;;;;678;11
;;;;;;479;25
;;;;;;558;7
;;;;;;623;12
;;;;;;739;12
;;;;;;953;10
;;;;;;229;6
;;;;;;325;9
;;;;;;569;16
;;;;;;753;13
;;;;;;766;16
;;;;;;998;11
;;;;;;719;14
;;;;;;36;11
;;;;;;371;12
;;;;;;769;14
;;;;;;833;12
;;;;;;911;9
;;;;;;497;11
;;;;;;665;13
;;;;;;732;13
;;;;;;1237;12
;;;;;;341;7
;;;;;;492;6
;;;;;;532;10
;;;;;;706;9
;;;;;;843;9
;;;;;;900;7
;;;;;;939;11
;;;;;;949;8
;;;;;;339;7
;;;;;;534;10
;;;;;;1018;12
;;;;;;104;13
;;;;;;159;16
;;;;;;428;11
;;;;;;564;8
;;;;;;645;10
;;;;;;828;13
;;;;;;97;13
;;;;;;597;10
;;;;;;261;10
;;;;;;470;11
;;;;;;593;11
;;;;;;716;14
;;;;;;856;8
;;;;;;885;10
;;;;;;1057;14
;;;;;;1104;15
;;;;;;121;11
;;;;;;924;6
;;;;;;1040;9
;;;;;;1181;14
;;;;;;540;14
;;;;;;570;11
;;;;;;708;8
;;;;;;721;10
;;;;;;873;10
;;;;;;875;9
;;;;;;1097;8
;;;;;;1180;11
;;;;;;7;14
;;;;;;452;11
;;;;;;510;12
;;;;;;689;7
;;;;;;736;12
;;;;;;744;8
;;;;;;869;10
;;;;;;948;5
;;;;;;964;9
;;;;;;1045;11
;;;;;;1268;6
;;;;;;41;11
;;;;;;154;14
;;;;;;905;12
;;;;;;908;10
;;;;;;1048;8
;;;;;;1246;10
;;;;;;153;7
;;;;;;253;16
;;;;;;1094;12
;;;;;;1115;11
;;;;;;372;12
;;;;;;414;14
;;;;;;650;7
;;;;;;825;14
;;;;;;943;13
;;;;;;146;7
;;;;;;148;12
;;;;;;251;13
;;;;;;458;7
;;;;;;590;8
;;;;;;950;10
;;;;;;1163;13
;;;;;;588;15
;;;;;;1231;10
;;;;;;14;10
;;;;;;667;13
;;;;;;881;9
;;;;;;1252;8
;;;;;;176;5
;;;;;;414;14
;;;;;;607;7
;;;;;;791;9
;;;;;;1064;11
;;;;;;425;9
;;;;;;439;13
;;;;;;775;8
;;;;;;55;21
;;;;;;331;11
;;;;;;1039;14
;;;;;;1258;7
;;;;;;1289;9
;;;;;;277;5
;;;;;;596;9
;;;;;;935;13
;;;;;;1080;8
;;;;;;9;12
;;;;;;417;11
;;;;;;801;16
;;;;;;809;13
;;;;;;985;13
;;;;;;1107;13
;;;;;;1250;3
;;;;;;20;14
;;;;;;109;11
;;;;;;116;9
;;;;;;177;7
;;;;;;412;11
;;;;;;485;9
;;;;;;731;4
;;;;;;1093;13
;;;;;;225;11
;;;;;;332;10
;;;;;;344;6
;;;;;;383;17
;;;;;;750;12
;;;;;;1123;12
;;;;;;1267;9
;;;;;;20;14
;;;;;;98;10
;;;;;;604;11
;;;;;;832;12
;;;;;;256;9
;;;;;;328;12
;;;;;;727;12
;;;;;;435;11
;;;;;;442;9
;;;;;;732;13
;;;;;;159;16
;;;;;;202;9
;;;;;;252;12
;;;;;;697;14
;;;;;;1140;14
;;;;;;474;7
;;;;;;594;13
;;;;;;603;7
;;;;;;1033;6
;;;;;;1160;6
;;;;;;413;8
;;;;;;456;8
;;;;;;506;12
;;;;;;820;12
;;;;;;52;16
;;;;;;196;14
;;;;;;513;9
;;;;;;1076;21
;;;;;;1178;9
;;;;;;61;11
;;;;;;239;16
;;;;;;704;11
;;;;;;52;16
;;;;;;74;10
;;;;;;845;8
;;;;;;1134;10
;;;;;;116;9
;;;;;;220;8
;;;;;;546;11
;;;;;;798;18
;;;;;;863;9
;;;;;;1204;13
;;;;;;142;13
;;;;;;473;10
;;;;;;64;16
;;;;;;195;5
;;;;;;314;13
;;;;;;332;10
;;;;;;349;14
;;;;;;1088;14
;;;;;;1199;11
;;;;;;287;10
;;;;;;586;12
;;;;;;703;14
;;;;;;886;15
;;;;;;946;7
;;;;;;1058;7
;;;;;;11;12
;;;;;;27;13
;;;;;;327;10
;;;;;;406;10
;;;;;;369;8
;;;;;;1013;12
;;;;;;1100;8
;;;;;;1264;17
;;;;;;1278;11
;;;;;;223;5
;;;;;;726;8
;;;;;;812;15
;;;;;;1212;13
;;;;;;1290;14
;;;;;;25;9
;;;;;;186;12
;;;;;;313;11
;;;;;;722;5
;;;;;;726;8
;;;;;;887;10
;;;;;;1144;7
;;;;;;1170;10
;;;;;;359;14
;;;;;;1058;7
;;;;;;95;10
;;;;;;171;12
;;;;;;241;17
;;;;;;306;15
;;;;;;958;10
;;;;;;1129;10
;;;;;;1222;12
;;;;;;365;12
;;;;;;838;11
;;;;;;1254;14
;;;;;;729;10
;;;;;;1283;7
;;;;;;139;13
;;;;;;559;12
;;;;;;694;8
;;;;;;745;10
;;;;;;792;7
;;;;;;854;6
;;;;;;1164;20
;;;;;;1281;19
;;;;;;1292;14
;;;;;;800;12
;;;;;;1293;12
;;;;;;87;7
;;;;;;667;13
;;;;;;932;8
;;;;;;391;15
;;;;;;885;10
;;;;;;926;13
;;;;;;6;15
;;;;;;419;17
;;;;;;510;12
;;;;;;744;8
;;;;;;957;7
;;;;;;30;16
;;;;;;610;5
;;;;;;973;9
;;;;;;573;8
;;;;;;702;10
;;;;;;713;13
;;;;;;931;9
;;;;;;14;10
;;;;;;126;10
;;;;;;254;20
;;;;;;343;6
;;;;;;766;16
;;;;;;956;18
;;;;;;92;10
;;;;;;655;12
;;;;;;1146;13
;;;;;;1192;13
;;;;;;236;14
;;;;;;262;11
;;;;;;1033;6
;;;;;;1188;9
;;;;;;1228;10
;;;;;;777;12
;;;;;;779;6
;;;;;;824;9
;;;;;;1279;12
;;;;;;169;12
;;;;;;495;7
;;;;;;543;9
;;;;;;1232;11
;;;;;;837;9
;;;;;;1134;10
;;;;;;873;10
;;;;;;1224;12
;;;;;;1280;14
;;;;;;90;16
;;;;;;133;13
;;;;;;446;18
;;;;;;504;18
;;;;;;659;4
;;;;;;992;15
;;;;;;1063;14
;;;;;;1224;12
;;;;;;213;11
;;;;;;247;11
;;;;;;586;12
;;;;;;627;11
;;;;;;778;8
;;;;;;1060;13
;;;;;;1193;13
;;;;;;1258;7
;;;;;;252;12
;;;;;;335;10
;;;;;;452;11
;;;;;;1125;16
;;;;;;1300;12
;;;;;;1076;21
;;;;;;1112;8
;;;;;;413;8
;;;;;;716;14
;;;;;;912;13
;;;;;;511;16
;;;;;;833;12
;;;;;;370;10
;;;;;;1102;12
;;;;;;1122;14
;;;;;;1138;18
;;;;;;1204;13
;;;;;;1213;15
;;;;;;183;9
;;;;;;322;11
;;;;;;474;7
;;;;;;529;8
;;;;;;646;7
;;;;;;1149;8
;;;;;;1288;12
;;;;;;6;15
;;;;;;78;10
;;;;;;85;4
;;;;;;640;9
;;;;;;756;18
;;;;;;1231;10
;;;;;;449;10
;;;;;;916;8
;;;;;;999;9
;;;;;;1010;12
;;;;;;1051;7
;;;;;;1156;12
;;;;;;1180;11
;;;;;;1286;9
;;;;;;21;5
;;;;;;600;9
;;;;;;766;16
;;;;;;860;12
;;;;;;1145;7
;;;;;;1228;10
;;;;;;302;6
;;;;;;397;11
;;;;;;572;9
;;;;;;818;8
;;;;;;911;9
;;;;;;959;10
;;;;;;1085;10
;;;;;;733;13
;;;;;;872;8
;;;;;;985;13
;;;;;;404;8
;;;;;;1103;14
;;;;;;912;13
;;;;;;1058;7
;;;;;;1276;17
;;;;;;1300;12
;;;;;;355;10
;;;;;;439;13
;;;;;;444;8
;;;;;;538;11
;;;;;;557;12
;;;;;;672;6
;;;;;;675;15
;;;;;;781;6
;;;;;;191;11
;;;;;;216;13
;;;;;;245;16
;;;;;;286;9
;;;;;;892;14
;;;;;;28;15
;;;;;;64;16
;;;;;;155;8
;;;;;;332;10
;;;;;;615;15
;;;;;;846;15
;;;;;;1086;13
;;;;;;1271;11
;;;;;;1288;12
;;;;;;59;10
;;;;;;160;8
;;;;;;242;12
;;;;;;430;12
;;;;;;676;9
;;;;;;1007;14
;;;;;;1021;10
;;;;;;7;14
;;;;;;617;9
;;;;;;664;13
;;;;;;101;14
;;;;;;613;14
;;;;;;336;16
;;;;;;425;9
;;;;;;813;11
;;;;;;967;17
;;;;;;1109;11
;;;;;;536;12
;;;;;;1130;10
;;;;;;1254;14
;;;;;;686;13
;;;;;;836;6
;;;;;;933;10
;;;;;;1081;20
;;;;;;84;11
;;;;;;109;11
;;;;;;581;12
;;;;;;838;11
;;;;;;1041;16
;;;;;;173;10
;;;;;;309;10
;;;;;;951;13
;;;;;;1040;9
;;;;;;95;10
;;;;;;328;12
;;;;;;429;10
;;;;;;434;7
;;;;;;565;16
;;;;;;794;7
;;;;;;975;15
;;;;;;1231;10
;;;;;;1242;10
;;;;;;986;14
;;;;;;1155;13
;;;;;;1164;20
;;;;;;674;11
;;;;;;1000;9
;;;;;;1023;10
;;;;;;1099;9
;;;;;;174;9
;;;;;;316;13
;;;;;;335;10
;;;;;;424;14
;;;;;;905;12
;;;;;;1023;10
;;;;;;1047;12
;;;;;;1103;14
;;;;;;24;11
;;;;;;553;12
;;;;;;1105;14
;;;;;;1279;12
;;;;;;550;10
;;;;;;572;9
;;;;;;701;8
;;;;;;875;9
;;;;;;971;13
;;;;;;1052;10
;;;;;;1266;10
;;;;;;246;9
;;;;;;520;7
;;;;;;527;8
;;;;;;111;10
;;;;;;151;12
;;;;;;363;11
;;;;;;573;8
;;;;;;314;13
;;;;;;319;10
;;;;;;407;6
;;;;;;630;10
;;;;;;1087;13
;;;;;;182;8
;;;;;;395;9
;;;;;;533;10
;;;;;;841;8
;;;;;;1115;11
;;;;;;46;19
;;;;;;313;11
;;;;;;339;7
;;;;;;632;14
;;;;;;1194;9
;;;;;;174;9
;;;;;;199;7
;;;;;;226;14
;;;;;;816;10
;;;;;;861;16
;;;;;;1075;15
;;;;;;725;12
;;;;;;789;8
;;;;;;1107;13
;;;;;;1213;15
;;;;;;567;10
;;;;;;647;10
;;;;;;829;16
;;;;;;1032;9
;;;;;;1061;13
;;;;;;1196;13
;;;;;;91;13
;;;;;;203;14
;;;;;;227;18
;;;;;;449;10
;;;;;;480;10
;;;;;;81;8
;;;;;;317;10
;;;;;;603;7
;;;;;;643;11
;;;;;;658;13
;;;;;;1019;14
;;;;;;615;15
;;;;;;619;12
;;;;;;1001;12
;;;;;;1067;10
;;;;;;1218;12
;;;;;;75;11
;;;;;;149;6
;;;;;;164;7
;;;;;;239;16
;;;;;;798;18
;;;;;;865;10
;;;;;;1148;15
;;;;;;1265;12
;;;;;;1277;7
;;;;;;40;6
;;;;;;55;21
;;;;;;96;13
;;;;;;119;7
;;;;;;241;17
;;;;;;308;7
;;;;;;324;14
;;;;;;674;11
;;;;;;1201;11
;;;;;;1273;20
;;;;;;22;8
;;;;;;164;7
;;;;;;665;13
;;;;;;1300;12
;;;;;;82;13
;;;;;;133;13
;;;;;;430;12
;;;;;;575;10
;;;;;;1293;12
;;;;;;711;13
;;;;;;846;15
;;;;;;122;12
;;;;;;228;15
;;;;;;342;7
;;;;;;605;9
;;;;;;819;13
;;;;;;966;12
;;;;;;232;8
;;;;;;258;11
;;;;;;297;12
;;;;;;307;15
;;;;;;927;10
;;;;;;971;13
;;;;;;1036;12
;;;;;;1147;14
;;;;;;1238;12
;;;;;;1045;11
;;;;;;1154;7
;;;;;;1300;12
;;;;;;417;11
;;;;;;479;25
;;;;;;1089;14
;;;;;;1255;8
;;;;;;38;7
;;;;;;111;10
;;;;;;696;11
;;;;;;795;9
;;;;;;803;9
;;;;;;978;14
;;;;;;1237;12
;;;;;;621;12
;;;;;;779;6
;;;;;;1148;15
;;;;;;1252;8
;;;;;;14;10
;;;;;;399;16
;;;;;;562;13
;;;;;;579;10
